date,bitcoin,isPartial
2011-05-22,264.0,False
2011-05-23,264.0,False
2011-05-24,308.0,False
2011-05-25,484.0,False
2011-05-26,286.0,False
2011-05-27,220.0,False
2011-05-28,187.0,False
2011-05-29,187.0,False
2011-05-30,242.0,False
2011-05-31,275.0,False
2011-06-01,385.0,False
2011-06-02,649.0,False
2011-06-03,715.0,False
2011-06-04,594.0,False
2011-06-05,572.0,False
2011-06-06,418.0,False
2011-06-07,473.0,False
2011-06-08,715.0,False
2011-06-09,858.0,False
2011-06-10,781.0,False
2011-06-11,1056.0,False
2011-06-12,1100.0,False
2011-06-13,594.0,False
2011-06-14,682.0,False
2011-06-15,957.0,False
2011-06-16,715.0,False
2011-06-17,803.0,False
2011-06-18,583.0,False
2011-06-19,715.0,False
2011-06-20,891.0,False
2011-06-21,671.0,False
2011-06-22,627.0,False
2011-06-23,429.0,False
2011-06-24,484.0,False
2011-06-25,363.0,False
2011-06-26,385.0,False
2011-06-27,352.0,False
2011-06-28,264.0,False
2011-06-29,341.0,False
2011-06-30,407.0,False
2011-07-01,422.4556962025316,False
2011-07-02,396.69620253164555,False
2011-07-03,314.2658227848101,False
2011-07-04,365.7848101265823,False
2011-07-05,293.65822784810126,False
2011-07-06,236.9873417721519,False
2011-07-07,314.2658227848101,False
2011-07-08,262.746835443038,False
2011-07-09,293.65822784810126,False
2011-07-10,293.65822784810126,False
2011-07-11,236.9873417721519,False
2011-07-12,288.50632911392404,False
2011-07-13,252.44303797468353,False
2011-07-14,417.30379746835445,False
2011-07-15,355.4810126582278,False
2011-07-16,324.56962025316454,False
2011-07-17,340.0253164556962,False
2011-07-18,303.9620253164557,False
2011-07-19,407.0,False
2011-07-20,422.4556962025316,False
2011-07-21,319.4177215189873,False
2011-07-22,360.63291139240505,False
2011-07-23,303.9620253164557,False
2011-07-24,319.4177215189873,False
2011-07-25,267.8987341772152,False
2011-07-26,293.65822784810126,False
2011-07-27,262.746835443038,False
2011-07-28,211.2278481012658,False
2011-07-29,216.37974683544303,False
2011-07-30,154.55696202531647,False
2011-07-31,206.0759493670886,False
2011-08-01,206.0759493670886,False
2011-08-02,231.83544303797467,False
2011-08-03,273.0506329113924,False
2011-08-04,247.2911392405063,False
2011-08-05,206.0759493670886,False
2011-08-06,370.9367088607595,False
2011-08-07,267.8987341772152,False
2011-08-08,242.13924050632912,False
2011-08-09,267.8987341772152,False
2011-08-10,226.68354430379748,False
2011-08-11,242.13924050632912,False
2011-08-12,180.31645569620252,False
2011-08-13,164.86075949367088,False
2011-08-14,288.50632911392404,False
2011-08-15,216.37974683544303,False
2011-08-16,159.70886075949366,False
2011-08-17,329.72151898734177,False
2011-08-18,267.8987341772152,False
2011-08-19,185.46835443037975,False
2011-08-20,278.2025316455696,False
2011-08-21,360.63291139240505,False
2011-08-22,324.56962025316454,False
2011-08-23,175.1645569620253,False
2011-08-24,515.1898734177215,False
2011-08-25,242.13924050632912,False
2011-08-26,242.13924050632912,False
2011-08-27,231.83544303797467,False
2011-08-28,221.53164556962025,False
2011-08-29,123.64556962025316,False
2011-08-30,221.53164556962025,False
2011-08-31,252.44303797468353,False
2011-09-01,113.34177215189874,False
2011-09-02,216.37974683544303,False
2011-09-03,159.70886075949366,False
2011-09-04,154.55696202531647,False
2011-09-05,211.2278481012658,False
2011-09-06,185.46835443037975,False
2011-09-07,267.8987341772152,False
2011-09-08,247.2911392405063,False
2011-09-09,206.0759493670886,False
2011-09-10,170.0126582278481,False
2011-09-11,133.9493670886076,False
2011-09-12,154.55696202531647,False
2011-09-13,128.79746835443038,False
2011-09-14,190.62025316455697,False
2011-09-15,185.46835443037975,False
2011-09-16,175.1645569620253,False
2011-09-17,164.86075949367088,False
2011-09-18,216.37974683544303,False
2011-09-19,123.64556962025316,False
2011-09-20,180.31645569620252,False
2011-09-21,118.49367088607595,False
2011-09-22,113.34177215189874,False
2011-09-23,118.49367088607595,False
2011-09-24,123.64556962025316,False
2011-09-25,175.1645569620253,False
2011-09-26,113.34177215189874,False
2011-09-27,103.0379746835443,False
2011-09-28,170.0126582278481,False
2011-09-29,193.19620253164558,False
2011-09-30,220.24367088607596,False
2011-10-01,135.2373417721519,False
2011-10-02,131.373417721519,False
2011-10-03,158.42088607594937,False
2011-10-04,170.0126582278481,False
2011-10-05,185.46835443037975,False
2011-10-06,189.33227848101268,False
2011-10-07,146.82911392405063,False
2011-10-08,270.4746835443038,False
2011-10-09,200.9240506329114,False
2011-10-10,227.9715189873418,False
2011-10-11,305.25,False
2011-10-12,162.28481012658227,False
2011-10-13,204.78797468354432,False
2011-10-14,216.37974683544306,False
2011-10-15,112.05379746835443,False
2011-10-16,108.18987341772153,False
2011-10-17,204.78797468354432,False
2011-10-18,200.9240506329114,False
2011-10-19,301.3860759493671,False
2011-10-20,139.10126582278482,False
2011-10-21,146.82911392405063,False
2011-10-22,224.10759493670886,False
2011-10-23,65.6867088607595,False
2011-10-24,181.60443037974684,False
2011-10-25,115.91772151898735,False
2011-10-26,200.9240506329114,False
2011-10-27,154.55696202531647,False
2011-10-28,88.87025316455697,False
2011-10-29,65.6867088607595,False
2011-10-30,131.373417721519,False
2011-10-31,104.32594936708861,False
2011-11-01,386.39240506329116,False
2011-11-02,255.01898734177217,False
2011-11-03,170.0126582278481,False
2011-11-04,104.32594936708861,False
2011-11-05,150.69303797468356,False
2011-11-06,146.82911392405063,False
2011-11-07,100.4620253164557,False
2011-11-08,112.05379746835443,False
2011-11-09,65.6867088607595,False
2011-11-10,119.78164556962025,False
2011-11-11,139.10126582278482,False
2011-11-12,189.33227848101268,False
2011-11-13,146.82911392405063,False
2011-11-14,181.60443037974684,False
2011-11-15,96.59810126582279,False
2011-11-16,146.82911392405063,False
2011-11-17,115.91772151898735,False
2011-11-18,139.10126582278482,False
2011-11-19,189.33227848101268,False
2011-11-20,146.82911392405063,False
2011-11-21,150.69303797468356,False
2011-11-22,100.4620253164557,False
2011-11-23,104.32594936708861,False
2011-11-24,65.6867088607595,False
2011-11-25,61.822784810126585,False
2011-11-26,189.33227848101268,False
2011-11-27,305.25,False
2011-11-28,142.96518987341773,False
2011-11-29,108.18987341772153,False
2011-11-30,65.6867088607595,False
2011-12-01,177.74050632911394,False
2011-12-02,65.6867088607595,False
2011-12-03,243.42721518987344,False
2011-12-04,139.10126582278482,False
2011-12-05,96.59810126582279,False
2011-12-06,61.822784810126585,False
2011-12-07,158.42088607594937,False
2011-12-08,81.14240506329114,False
2011-12-09,100.4620253164557,False
2011-12-10,61.822784810126585,False
2011-12-11,100.4620253164557,False
2011-12-12,158.42088607594937,False
2011-12-13,30.911392405063292,False
2011-12-14,65.6867088607595,False
2011-12-15,100.4620253164557,False
2011-12-16,100.4620253164557,False
2011-12-17,142.96518987341773,False
2011-12-18,61.822784810126585,False
2011-12-19,34.775316455696206,False
2011-12-20,131.373417721519,False
2011-12-21,50.23101265822785,False
2011-12-22,123.64556962025317,False
2011-12-23,131.373417721519,False
2011-12-24,88.87025316455697,False
2011-12-25,177.74050632911394,False
2011-12-26,185.46835443037975,False
2011-12-27,139.10126582278482,False
2011-12-28,139.10126582278482,False
2011-12-29,115.91772151898736,False
2011-12-30,150.69303797468356,False
2011-12-31,197.0601265822785,False
2012-01-01,185.46835443037978,False
2012-01-02,220.243670886076,False
2012-01-03,150.69303797468356,False
2012-01-04,162.2848101265823,False
2012-01-05,185.46835443037978,False
2012-01-06,185.46835443037978,False
2012-01-07,162.2848101265823,False
2012-01-08,231.83544303797473,False
2012-01-09,162.2848101265823,False
2012-01-10,197.0601265822785,False
2012-01-11,220.243670886076,False
2012-01-12,197.0601265822785,False
2012-01-13,104.32594936708863,False
2012-01-14,162.2848101265823,False
2012-01-15,139.10126582278482,False
2012-01-16,1159.1772151898736,False
2012-01-17,544.8132911392406,False
2012-01-18,336.16139240506334,False
2012-01-19,278.20253164556965,False
2012-01-20,220.243670886076,False
2012-01-21,127.5094936708861,False
2012-01-22,162.2848101265823,False
2012-01-23,197.0601265822785,False
2012-01-24,139.10126582278482,False
2012-01-25,278.20253164556965,False
2012-01-26,208.65189873417725,False
2012-01-27,173.87658227848104,False
2012-01-28,162.2848101265823,False
2012-01-29,150.69303797468356,False
2012-01-30,173.87658227848104,False
2012-01-31,139.10126582278482,False
2012-02-01,150.69303797468356,False
2012-02-02,162.2848101265823,False
2012-02-03,197.0601265822785,False
2012-02-04,139.10126582278482,False
2012-02-05,197.0601265822785,False
2012-02-06,173.87658227848104,False
2012-02-07,173.87658227848104,False
2012-02-08,127.5094936708861,False
2012-02-09,127.5094936708861,False
2012-02-10,162.2848101265823,False
2012-02-11,104.32594936708863,False
2012-02-12,115.91772151898736,False
2012-02-13,139.10126582278482,False
2012-02-14,150.69303797468356,False
2012-02-15,231.83544303797473,False
2012-02-16,139.10126582278482,False
2012-02-17,127.5094936708861,False
2012-02-18,185.46835443037978,False
2012-02-19,150.69303797468356,False
2012-02-20,185.46835443037978,False
2012-02-21,115.91772151898736,False
2012-02-22,150.69303797468356,False
2012-02-23,231.83544303797473,False
2012-02-24,92.73417721518989,False
2012-02-25,173.87658227848104,False
2012-02-26,104.32594936708863,False
2012-02-27,104.32594936708863,False
2012-02-28,162.2848101265823,False
2012-02-29,173.87658227848104,False
2012-03-01,69.55063291139241,False
2012-03-02,220.243670886076,False
2012-03-03,301.3860759493671,False
2012-03-04,139.10126582278482,False
2012-03-05,162.2848101265823,False
2012-03-06,185.46835443037978,False
2012-03-07,127.5094936708861,False
2012-03-08,150.69303797468356,False
2012-03-09,127.5094936708861,False
2012-03-10,162.2848101265823,False
2012-03-11,81.14240506329115,False
2012-03-12,150.69303797468356,False
2012-03-13,150.69303797468356,False
2012-03-14,139.10126582278482,False
2012-03-15,92.73417721518989,False
2012-03-16,92.73417721518989,False
2012-03-17,150.69303797468356,False
2012-03-18,150.69303797468356,False
2012-03-19,162.2848101265823,False
2012-03-20,197.0601265822785,False
2012-03-21,92.73417721518989,False
2012-03-22,208.65189873417725,False
2012-03-23,197.0601265822785,False
2012-03-24,173.87658227848104,False
2012-03-25,115.91772151898736,False
2012-03-26,150.69303797468356,False
2012-03-27,104.82993946064944,False
2012-03-28,144.14116675839298,False
2012-03-29,81.89839020363237,False
2012-03-30,104.82993946064944,False
2012-03-31,108.10587506879473,False
2012-04-01,124.4855531095212,False
2012-04-02,209.65987892129888,False
2012-04-03,170.34865162355536,False
2012-04-04,173.62458723170064,False
2012-04-05,147.41710236653827,False
2012-04-06,170.34865162355536,False
2012-04-07,212.93581452944417,False
2012-04-08,134.3133599339571,False
2012-04-09,95.00213263621356,False
2012-04-10,124.4855531095212,False
2012-04-11,140.8652311502477,False
2012-04-12,134.3133599339571,False
2012-04-13,121.20961750137592,False
2012-04-14,147.41710236653827,False
2012-04-15,124.4855531095212,False
2012-04-16,150.69303797468356,False
2012-04-17,85.17432581177768,False
2012-04-18,183.4523940561365,False
2012-04-19,180.17645844799122,False
2012-04-20,91.72619702806826,False
2012-04-21,101.55400385250415,False
2012-04-22,98.27806824435885,False
2012-04-23,134.3133599339571,False
2012-04-24,95.00213263621356,False
2012-04-25,140.8652311502477,False
2012-04-26,262.0748486516236,False
2012-04-27,265.3507842597689,False
2012-04-28,180.17645844799122,False
2012-04-29,147.41710236653827,False
2012-04-30,147.41710236653827,False
2012-05-01,147.41710236653827,False
2012-05-02,101.55400385250415,False
2012-05-03,144.14116675839298,False
2012-05-04,111.38181067694003,False
2012-05-05,157.24490919097417,False
2012-05-06,78.62245459548708,False
2012-05-07,150.69303797468356,False
2012-05-08,144.14116675839298,False
2012-05-09,111.38181067694003,False
2012-05-10,176.90052283984593,False
2012-05-11,160.52084479911946,False
2012-05-12,212.93581452944417,False
2012-05-13,190.00426527242712,False
2012-05-14,160.52084479911946,False
2012-05-15,170.34865162355536,False
2012-05-16,176.90052283984593,False
2012-05-17,91.72619702806826,False
2012-05-18,65.5187121629059,False
2012-05-19,153.96897358282888,False
2012-05-20,153.96897358282888,False
2012-05-21,114.65774628508532,False
2012-05-22,131.0374243258118,False
2012-05-23,117.93368189323063,False
2012-05-24,81.89839020363237,False
2012-05-25,134.3133599339571,False
2012-05-26,108.10587506879473,False
2012-05-27,124.4855531095212,False
2012-05-28,203.1080077050083,False
2012-05-29,186.72832966428183,False
2012-05-30,131.0374243258118,False
2012-05-31,160.52084479911946,False
2012-06-01,111.38181067694003,False
2012-06-02,101.55400385250415,False
2012-06-03,124.4855531095212,False
2012-06-04,88.45026141992297,False
2012-06-05,121.20961750137592,False
2012-06-06,88.45026141992297,False
2012-06-07,91.72619702806826,False
2012-06-08,183.4523940561365,False
2012-06-09,327.5935608145295,False
2012-06-10,232.59142817831594,False
2012-06-11,206.3839433131536,False
2012-06-12,193.2802008805724,False
2012-06-13,190.00426527242712,False
2012-06-14,203.1080077050083,False
2012-06-15,193.2802008805724,False
2012-06-16,140.8652311502477,False
2012-06-17,167.07271601541004,False
2012-06-18,173.62458723170064,False
2012-06-19,262.0748486516236,False
2012-06-20,209.65987892129888,False
2012-06-21,157.24490919097417,False
2012-06-22,180.17645844799122,False
2012-06-23,229.31549257017065,False
2012-06-24,153.96897358282888,False
2012-06-25,120.97562210079411,False
2012-06-26,109.9778382734492,False
2012-06-27,263.9468118562781,False
2012-06-28,164.96675741017378,False
2012-06-29,197.96010889220855,False
2012-06-30,175.96454123751872,False
2012-07-01,208.95789271955348,False
2012-07-02,230.95346037424332,False
2012-07-03,98.98005444610428,False
2012-07-04,351.92908247503743,False
2012-07-05,252.94902802893316,False
2012-07-06,197.96010889220855,False
2012-07-07,142.97118975548395,False
2012-07-08,263.9468118562781,False
2012-07-09,340.93129864769253,False
2012-07-10,362.92686630238234,False
2012-07-11,274.944595683623,False
2012-07-12,186.96232506486365,False
2012-07-13,340.93129864769253,False
2012-07-14,142.97118975548395,False
2012-07-15,142.97118975548395,False
2012-07-16,120.97562210079411,False
2012-07-17,274.944595683623,False
2012-07-18,417.91578543910697,False
2012-07-19,351.92908247503743,False
2012-07-20,351.92908247503743,False
2012-07-21,142.97118975548395,False
2012-07-22,120.97562210079411,False
2012-07-23,186.96232506486365,False
2012-07-24,153.96897358282888,False
2012-07-25,208.95789271955348,False
2012-07-26,274.944595683623,False
2012-07-27,164.96675741017378,False
2012-07-28,142.97118975548395,False
2012-07-29,175.96454123751872,False
2012-07-30,230.95346037424332,False
2012-07-31,109.9778382734492,False
2012-08-01,186.96232506486365,False
2012-08-02,230.95346037424332,False
2012-08-03,263.9468118562781,False
2012-08-04,197.96010889220855,False
2012-08-05,285.9423795109679,False
2012-08-06,296.94016333831286,False
2012-08-07,384.9224339570722,False
2012-08-08,274.944595683623,False
2012-08-09,296.94016333831286,False
2012-08-10,164.96675741017378,False
2012-08-11,109.9778382734492,False
2012-08-12,175.96454123751872,False
2012-08-13,186.96232506486365,False
2012-08-14,230.95346037424332,False
2012-08-15,340.93129864769253,False
2012-08-16,373.9246501297273,False
2012-08-17,340.93129864769253,False
2012-08-18,351.92908247503743,False
2012-08-19,406.918001611762,False
2012-08-20,274.944595683623,False
2012-08-21,450.90913692114174,False
2012-08-22,362.92686630238234,False
2012-08-23,373.9246501297273,False
2012-08-24,208.95789271955348,False
2012-08-25,252.94902802893316,False
2012-08-26,197.96010889220855,False
2012-08-27,153.96897358282888,False
2012-08-28,153.96897358282888,False
2012-08-29,340.93129864769253,False
2012-08-30,340.93129864769253,False
2012-08-31,208.95789271955348,False
2012-09-01,285.9423795109679,False
2012-09-02,175.96454123751872,False
2012-09-03,208.95789271955348,False
2012-09-04,175.96454123751872,False
2012-09-05,1099.778382734492,False
2012-09-06,1044.7894635977673,False
2012-09-07,494.9002722305214,False
2012-09-08,461.90692074848664,False
2012-09-09,241.95124420158822,False
2012-09-10,329.93351482034757,False
2012-09-11,263.9468118562781,False
2012-09-12,263.9468118562781,False
2012-09-13,219.9556765468984,False
2012-09-14,208.95789271955348,False
2012-09-15,252.94902802893316,False
2012-09-16,329.93351482034757,False
2012-09-17,329.93351482034757,False
2012-09-18,406.918001611762,False
2012-09-19,329.93351482034757,False
2012-09-20,241.95124420158822,False
2012-09-21,373.9246501297273,False
2012-09-22,296.94016333831286,False
2012-09-23,391.7083005739446,False
2012-09-24,315.8937907854392,False
2012-09-25,341.16529404827435,False
2012-09-26,391.7083005739446,False
2012-09-27,290.62228752260404,False
2012-09-28,372.75467312681826,False
2012-09-29,379.072548942527,False
2012-09-30,341.16529404827435,False
2012-10-01,379.072548942527,False
2012-10-02,372.75467312681826,False
2012-10-03,442.2513070996149,False
2012-10-04,246.39715681264258,False
2012-10-05,277.9865358911865,False
2012-10-06,221.12565354980745,False
2012-10-07,284.3044117068953,False
2012-10-08,309.57591496973043,False
2012-10-09,240.0792809969338,False
2012-10-10,398.0261763896534,False
2012-10-11,303.2580391540216,False
2012-10-12,473.8406861781588,False
2012-10-13,252.71503262835137,False
2012-10-14,271.6686600754777,False
2012-10-15,259.0329084440601,False
2012-10-16,271.6686600754777,False
2012-10-17,195.8541502869723,False
2012-10-18,277.9865358911865,False
2012-10-19,404.3440522053622,False
2012-10-20,303.2580391540216,False
2012-10-21,246.39715681264258,False
2012-10-22,259.0329084440601,False
2012-10-23,189.5362744712635,False
2012-10-24,233.761405181225,False
2012-10-25,341.16529404827435,False
2012-10-26,259.0329084440601,False
2012-10-27,183.21839865555472,False
2012-10-28,157.9468953927196,False
2012-10-29,240.0792809969338,False
2012-10-30,233.761405181225,False
2012-10-31,202.1720261026811,False
2012-11-01,208.48990191838988,False
2012-11-02,208.48990191838988,False
2012-11-03,277.9865358911865,False
2012-11-04,240.0792809969338,False
2012-11-05,341.16529404827435,False
2012-11-06,252.71503262835137,False
2012-11-07,170.58264702413717,False
2012-11-08,227.4435293655162,False
2012-11-09,265.35078425976894,False
2012-11-10,379.072548942527,False
2012-11-11,341.16529404827435,False
2012-11-12,322.211666601148,False
2012-11-13,277.9865358911865,False
2012-11-14,315.8937907854392,False
2012-11-15,372.75467312681826,False
2012-11-16,606.5160783080432,False
2012-11-17,568.6088234137906,False
2012-11-18,271.6686600754777,False
2012-11-19,277.9865358911865,False
2012-11-20,221.12565354980745,False
2012-11-21,366.43679731110944,False
2012-11-22,284.3044117068953,False
2012-11-23,252.71503262835137,False
2012-11-24,271.6686600754777,False
2012-11-25,486.47643780957634,False
2012-11-26,499.1121894409939,False
2012-11-27,511.7479410724115,False
2012-11-28,619.1518299394609,False
2012-11-29,322.211666601148,False
2012-11-30,366.43679731110944,False
2012-12-01,353.8010456796919,False
2012-12-02,448.56918291532367,False
2012-12-03,379.072548942527,False
2012-12-04,410.66192802107093,False
2012-12-05,341.16529404827435,False
2012-12-06,461.20493454674124,False
2012-12-07,530.7015685195379,False
2012-12-08,328.52954241685677,False
2012-12-09,467.52281036245,False
2012-12-10,347.4831698639831,False
2012-12-11,549.6551959666642,False
2012-12-12,543.3373201509554,False
2012-12-13,429.61555546819733,False
2012-12-14,631.7875815708784,False
2012-12-15,391.7083005739446,False
2012-12-16,360.1189214954007,False
2012-12-17,372.75467312681826,False
2012-12-18,309.57591496973043,False
2012-12-19,303.2580391540216,False
2012-12-20,240.0792809969338,False
2012-12-21,221.12565354980745,False
2012-12-22,265.35078425976894,False
2012-12-23,309.57591496973043,False
2012-12-24,486.4764378095764,False
2012-12-25,486.4764378095764,False
2012-12-26,353.8010456796919,False
2012-12-27,331.6884803247112,False
2012-12-28,265.35078425976894,False
2012-12-29,176.90052283984596,False
2012-12-30,331.6884803247112,False
2012-12-31,420.13874174463416,False
2013-01-01,309.57591496973043,False
2013-01-02,773.9397874243261,False
2013-01-03,375.91361103467267,False
2013-01-04,619.1518299394609,False
2013-01-05,597.0392645844802,False
2013-01-06,641.2643952944416,False
2013-01-07,442.2513070996149,False
2013-01-08,597.0392645844802,False
2013-01-09,597.0392645844802,False
2013-01-10,287.4633496147497,False
2013-01-11,729.7146567143645,False
2013-01-12,530.7015685195379,False
2013-01-13,331.6884803247112,False
2013-01-14,398.0261763896534,False
2013-01-15,243.2382189047882,False
2013-01-16,420.13874174463416,False
2013-01-17,597.0392645844802,False
2013-01-18,574.9266992294994,False
2013-01-19,464.36387245459565,False
2013-01-20,420.13874174463416,False
2013-01-21,398.0261763896534,False
2013-01-22,353.8010456796919,False
2013-01-23,663.3769606494224,False
2013-01-24,818.1649181342875,False
2013-01-25,619.1518299394609,False
2013-01-26,574.9266992294994,False
2013-01-27,508.58900316455714,False
2013-01-28,508.58900316455714,False
2013-01-29,508.58900316455714,False
2013-01-30,663.3769606494224,False
2013-01-31,729.7146567143645,False
2013-02-01,641.2643952944416,False
2013-02-02,928.7277449091913,False
2013-02-03,685.4895260044032,False
2013-02-04,906.6151795542105,False
2013-02-05,597.0392645844802,False
2013-02-06,707.6020913593838,False
2013-02-07,574.9266992294994,False
2013-02-08,641.2643952944416,False
2013-02-09,574.9266992294994,False
2013-02-10,442.2513070996149,False
2013-02-11,574.9266992294994,False
2013-02-12,619.1518299394609,False
2013-02-13,773.9397874243261,False
2013-02-14,995.0654409741335,False
2013-02-15,840.2774834892683,False
2013-02-16,995.0654409741335,False
2013-02-17,773.9397874243261,False
2013-02-18,1017.1780063291143,False
2013-02-19,685.4895260044032,False
2013-02-20,707.6020913593838,False
2013-02-21,906.6151795542105,False
2013-02-22,707.6020913593838,False
2013-02-23,1083.5157023940565,False
2013-02-24,574.9266992294994,False
2013-02-25,818.1649181342875,False
2013-02-26,597.0392645844802,False
2013-02-27,1061.4031370390758,False
2013-02-28,928.7277449091913,False
2013-03-01,552.8141338745186,False
2013-03-02,818.1649181342875,False
2013-03-03,1171.9659638139794,False
2013-03-04,1017.1780063291143,False
2013-03-05,1083.5157023940565,False
2013-03-06,1614.2172709135943,False
2013-03-07,1569.992140203633,False
2013-03-08,1260.4162252339024,False
2013-03-09,1459.429313428729,False
2013-03-10,862.3900488442491,False
2013-03-11,1569.992140203633,False
2013-03-12,1857.4554898183826,False
2013-03-13,1857.4554898183826,False
2013-03-14,1459.429313428729,False
2013-03-15,1393.091617363787,False
2013-03-16,995.0654409741335,False
2013-03-17,1127.740833104018,False
2013-03-18,1304.641355943864,False
2013-03-19,2211.2565354980743,False
2013-03-20,2189.1439701430936,False
2013-03-21,2122.8062740781515,False
2013-03-22,3265.8558062740794,False
2013-03-23,3592.441386901487,False
2013-03-24,1959.5134837644475,False
2013-03-25,2286.0990643918553,False
2013-03-26,2286.0990643918553,False
2013-03-27,2775.977435332967,False
2013-03-28,4245.612548156303,False
2013-03-29,5062.0764997248225,False
2013-03-30,3592.441386901487,False
2013-03-31,3102.563015960375,False
2013-04-01,3755.7341772151913,False
2013-04-02,4898.783709411119,False
2013-04-03,8654.51788662631,False
2013-04-04,5878.540451293343,False
2013-04-05,5878.540451293343,False
2013-04-06,5062.0764997248225,False
2013-04-07,4082.319757842599,False
2013-04-08,6205.12603192075,False
2013-04-09,8654.51788662631,False
2013-04-10,14859.64391854706,False
2013-04-11,16329.279031370395,False
2013-04-12,15676.10787011558,False
2013-04-13,10124.152999449645,False
2013-04-14,6858.2971931755665,False
2013-04-15,7838.05393505779,False
2013-04-16,6858.2971931755665,False
2013-04-17,5551.954870665934,False
2013-04-18,6205.12603192075,False
2013-04-19,4572.198128783711,False
2013-04-20,3265.8558062740794,False
2013-04-21,2939.2702256466714,False
2013-04-22,2775.977435332967,False
2013-04-23,3265.8558062740794,False
2013-04-24,3265.8558062740794,False
2013-04-25,2939.2702256466714,False
2013-04-26,2449.3918547055596,False
2013-04-27,2449.3918547055596,False
2013-04-28,1796.2206934507435,False
2013-04-29,2286.0990643918553,False
2013-04-30,2612.6846450192634,False
2013-05-01,3102.563015960375,False
2013-05-02,3592.441386901487,False
2013-05-03,3592.441386901487,False
2013-05-04,2775.977435332967,False
2013-05-05,2612.6846450192634,False
2013-05-06,2775.977435332967,False
2013-05-07,2449.3918547055596,False
2013-05-08,1796.2206934507435,False
2013-05-09,2122.8062740781515,False
2013-05-10,2775.977435332967,False
2013-05-11,2286.0990643918553,False
2013-05-12,1796.2206934507435,False
2013-05-13,2122.8062740781515,False
